ra,dec,z,petroMag_r
213.24295,1.2479941,0.1056339,17.63557
212.85152,1.1852513,0.1053227,17.72713
197.25718,1.443497,0.07067778,16.05589
197.2689,1.4455056,0.07040368,16.45925
197.2067,1.4499023,0.07065305,16.09131
154.38504,1.2925935,0.07073055,15.99959
207.20407,0.3527919,0.07056617,16.70989
132.43161,1.0113943,0.07022945,17.17327
132.30881,0.98540457,0.07032876,16.91518
141.78853,0.59950456,0.07043057,16.25623
139.12105,0.60350829,0.07029068,17.30435
133.64689,0.588481,0.1047528,17.58168
138.91733,0.18557843,0.07025427,16.58131
140.61091,-0.34019698,0.07031511,17.10377
142.47967,-0.64237589,0.07056807,17.81874
137.97278,-0.84007724,0.07005508,16.93293
137.90992,-0.71499759,0.07020278,17.51736
134.37461,-0.73245428,0.1050027,16.05614
133.14717,-0.63349782,0.1049329,17.15556
184.61766,-1.4857595,0.07013231,17.2867
172.13511,-1.4844231,0.10495,16.94691
171.79393,-1.4205006,0.1051569,17.33799
158.98281,1.1565757,0.07016161,17.56179
131.46701,1.189086,0.06995662,16.93405
221.96186,0.70101773,0.07062043,17.59982
193.29276,0.75871508,0.1049001,17.36318
142.87552,0.6437627,0.07030682,16.58087
217.27734,0.3160733,0.1054346,17.2657
170.31733,0.22363148,0.1048671,17.20561
137.78696,0.31141275,0.07020147,15.7817
224.18539,-0.0087437567,0.1056167,17.65007
224.09867,-0.18306183,0.1054488,17.67608
219.31746,-0.099788007,0.1053974,16.7078
153.30717,-0.08908526,0.07031794,17.2126
140.96811,-0.022452917,0.07008598,17.34749
211.48399,-0.44497597,0.1052711,17.03627
211.30931,-0.48712833,0.07026274,17.28418
209.41771,-0.45449823,0.1054369,17.24049
173.35922,-0.58738493,0.1047577,16.9708
173.29947,-0.46467926,0.1048721,16.93086
141.95016,-0.47495985,0.0701772,17.32618
138.69655,-0.47947456,0.07008103,15.824
218.96557,-0.88869792,0.1055767,16.85128
211.53734,-1.0368873,0.07010783,17.626
210.76432,-0.87910974,0.1051881,17.224
193.12462,-0.99773233,0.06995335,17.13505
184.23603,-0.8519294,0.07048837,17.13026
177.58135,-0.95352103,0.1052208,17.05827
168.82096,-1.0304395,0.1050204,17.26831
153.96562,-0.97408847,0.0702217,16.81775
221.42309,1.0224106,0.07060402,17.28988
208.63432,0.88521278,0.07028522,15.90858
196.30959,0.99293144,0.1047052,17.77417
247.76077,0.57928449,0.07072996,15.6438
243.94452,0.44225201,0.1055452,17.58347
217.16822,0.6098201,0.105078,17.5781
213.04,0.53179423,0.1054251,16.99065
212.78745,0.51758937,0.104963,17.64401
202.38049,0.46396388,0.1051454,17.79114
202.37792,0.49468439,0.1055672,17.09149
193.96296,0.61206435,0.1052624,17.18927
226.2865,0.11876699,0.07035935,16.49613
219.6716,0.17368458,0.1050894,17.31647
219.33698,0.12556979,0.1052876,17.79823
219.31859,0.17729248,0.1054146,16.12782
208.78581,0.16286443,0.07030866,16.67249
208.77906,0.08214868,0.06999305,15.65
248.41358,-0.21559233,0.07020292,16.52273
248.05051,-0.30403623,0.07012362,15.91863
245.10866,-0.32145587,0.07022025,17.49209
244.06279,-0.41264918,0.07032418,16.54338
219.20876,-0.34915356,0.1055794,17.5056
212.391,-0.29083055,0.07042255,17.14128
211.59486,-0.22366684,0.1052832,15.81541
209.24638,-0.34253456,0.1051231,16.62143
209.23638,-0.38144234,0.06995656,15.97233
208.73337,-0.29948533,0.1047963,17.58601
242.60959,-0.63171103,0.070324,17.48974
209.28862,-0.64413933,0.07006504,17.34674
242.84429,-1.2316775,0.07017241,17.66532
242.48663,-1.0604399,0.07057638,17.56237
227.55037,-1.190893,0.07015107,15.87645
201.06867,-1.2231307,0.10514,17.74754
183.5262,-1.1640186,0.07057208,16.39039
242.00159,1.0762623,0.1052944,17.175
241.32855,1.1435826,0.1050607,17.80265
242.49905,-0.19602243,0.07037262,17.11823
248.89452,-0.45232244,0.07018682,16.02834
136.88448,0.33136454,0.06989521,16.52535
136.10908,-0.14448427,0.070501,17.36656
137.8699,0.65690684,0.1048826,17.54229
137.50929,0.22472304,0.1050167,17.37831
137.42122,0.29444239,0.07037198,19.64215
137.40515,0.31612587,0.0700976,17.46982
137.34824,0.33417802,0.07037342,17.34208
136.13971,1.1414673,0.07034093,21.99622
137.93232,1.3491009,0.07061137,16.74816
205.24629,-1.3871157,0.07062663,17.00465
192.31637,0.61795078,0.0701087,16.34927
243.70888,-0.91565364,0.0307668,14.85799
249.64154,-0.91373509,0.1092862,16.67635
243.23696,-0.10020231,0.03052526,18.76502
189.28286,-1.2197965,0.07518725,21.82822
198.09841,-1.1050229,0.1091359,17.57303
218.33928,-1.0512467,0.02969794,17.63228
241.11877,-1.076571,0.02956784,16.96467
245.87023,-1.1803475,0.1090451,17.4988
185.62719,-0.68272943,0.03027185,17.05885
200.15712,-0.64908259,0.1093265,17.65204
200.356,-0.69340799,0.1084233,15.44976
200.32472,-0.77760115,0.1089624,17.05592
200.42333,-0.81208817,0.1092341,17.18969
202.16679,-0.74770238,0.07520767,16.79279
216.83979,-0.79503453,0.03012766,17.43979
189.68871,-0.40826276,0.1084554,17.44198
188.29567,0.081652712,0.07542984,16.45162
208.4357,0.1003863,0.03033432,17.62657
201.42166,0.47974034,0.0752169,17.79719
218.52441,0.62008707,0.03040131,13.31211
218.54694,0.61574819,0.02992242,15.72335
184.48953,0.9097939,0.1092401,16.73924
184.47985,0.90804279,0.1088073,16.67614
198.24962,0.99711221,0.07542162,17.77708
218.89647,0.88883912,0.03002201,15.64945
247.58392,0.88359054,0.02995974,16.91256
160.19744,-0.86598978,0.1087942,17.14485
180.22148,-0.92138802,0.1088364,17.60828
197.34486,-0.88193162,0.07495255,18.2048
169.05579,-0.51652618,0.1089053,16.88536
169.06801,-0.54780628,0.1087674,17.51488
217.72087,-0.54214968,0.03037344,17.75233
163.34575,-0.064449487,0.1091919,17.89251
168.70448,-0.15235345,0.1085443,17.69425
171.3441,-0.12091952,0.029541,16.17573
179.15814,-0.087352229,0.1093337,17.14706
179.92906,-0.040040017,0.1089733,16.90517
180.30036,-0.015885923,0.1087424,17.83041
217.44188,-0.15240642,0.03010685,15.21861
147.94919,0.29022669,0.0754328,17.8325
168.68176,0.37861084,0.1090019,17.61326
172.8194,0.22314416,0.02967208,15.64981
180.08298,0.2383569,0.109032,21.87006
180.16948,0.22951744,0.1084199,16.55214
185.4329,0.40888069,0.02962338,16.72775
133.77679,0.76201757,0.1086505,17.80216
146.79909,0.70274154,0.03053254,15.24417
172.8731,0.73869932,0.07484668,16.79177
159.34899,1.1260079,0.1084433,16.85736
170.60608,1.1894803,0.02982276,16.48252
170.62777,1.1220989,0.07496322,16.72003
170.63801,1.1256151,0.07474677,16.64998
170.70658,1.2148558,0.03036951,15.94201
170.78256,1.094402,0.0750413,17.62557
170.80713,1.2461005,0.07508893,17.44114
170.74845,1.2444368,0.03003564,16.92227
183.92901,1.1137603,0.0750239,16.79696
187.27877,1.1540083,0.02983111,16.81466
143.11854,0.58288565,0.1087588,17.6157
145.94781,0.46529716,0.0303838,15.41396
145.92821,0.53113356,0.03047678,16.3537
201.22618,-0.19441725,0.07536709,17.58159
201.88716,1.4056359,0.1088298,16.56424
173.54823,1.3364426,0.07500494,16.46506
174.92191,1.3393694,0.07550392,16.39108
175.0739,1.3956406,0.07499525,16.14932
243.51881,-0.98668584,0.1089293,17.75159
177.06061,0.60553345,0.0306699,17.73137
205.58143,0.85340099,0.07549211,16.18697
205.58959,0.73296544,0.07474863,17.03223
178.69737,-1.2560508,0.07541989,18.77109
164.71332,-0.80677977,0.07490914,16.18941
164.22617,-0.41681064,0.1085678,16.50316
180.48124,0.5904926,0.07536303,17.31524
172.01477,0.42712983,0.02997898,17.65006
162.31642,0.95440591,0.1089528,17.80278
170.54156,1.0207841,0.07551115,17.47799
168.38002,0.50590354,0.02955294,17.0058
178.95707,0.028692695,0.1089804,17.12235
175.35822,0.022405692,0.07496259,17.65767
174.08783,0.20401246,0.07547219,17.47759
164.75691,0.11334206,0.1085664,17.84131
181.0201,-0.2933088,0.1089786,17.29074
179.06985,-0.37250786,0.1091596,17.37944
168.61583,-0.22768359,0.1089866,17.50185
175.11244,0.86501416,0.07479661,16.51159
168.58262,-0.21752175,0.0748634,18.27948
168.19592,-0.38334094,0.1090725,17.8198
163.76478,-0.38986685,0.1085905,16.74421
163.65189,-0.28624645,0.1093552,17.62236
163.35796,-0.24080094,0.07498313,17.09725
163.26415,-0.33286344,0.07526789,16.69914
168.49817,-0.76498128,0.02970875,16.88145
163.22499,-0.68278112,0.07503498,15.35571
163.12828,-0.66678507,0.07545189,15.9649
168.94729,-1.1868682,0.07490549,17.4401
167.61137,-1.2237592,0.1093102,17.85795
167.56366,-1.104983,0.1090076,16.64033
167.55123,-1.0560847,0.1088779,17.37192
162.88968,-1.2466875,0.1092024,17.84571
211.7503,-0.8505234,0.0295382,16.28148
207.37629,-0.46748242,0.07475284,17.61584
175.64559,-1.0398399,0.1089576,16.76774
240.23183,-0.081386196,0.07510225,17.16027
240.18841,-0.54980562,0.07513239,17.82001
216.6746,-1.1492987,0.03064971,17.32381
221.8356,-1.3029801,0.0294171,17.24382
237.05012,-1.1242322,0.02994459,17.8983
202.97725,-1.4466201,0.07534051,15.08552
199.52587,-1.394623,0.1088267,17.33236
231.9562,1.4123557,0.07479169,16.62168
231.82597,1.4639875,0.07549349,15.68463
231.8097,1.4165622,0.07520593,17.1169
231.12058,1.3265219,0.07533634,16.50532
230.45246,1.3894242,0.07487302,17.18985
228.20722,1.474037,0.03039047,23.62114
232.80356,1.0273999,0.07484466,17.20524
158.95203,0.58348942,0.1093589,17.95598
158.94917,0.58507808,0.1087786,16.81123
161.05479,-0.25133311,0.07506804,17.47985
158.89364,-0.35450834,0.02937375,15.79595
159.8402,-1.1399274,0.07529858,17.40107
172.30809,1.4087385,0.07495682,16.46084
171.34806,1.391968,0.07515956,17.21636
167.21732,1.4991368,0.07515389,16.6533
166.93101,1.3659232,0.03078863,17.77181
234.93661,0.67724946,0.07498769,16.62285
148.58493,-0.31146803,0.02968988,17.89548
148.96204,-1.0647973,0.1085674,17.43392
155.17321,1.4329816,0.1092473,17.46214
201.54938,1.3098702,0.1090061,16.8215
201.03329,1.322721,0.108715,16.56037
184.03158,1.2670937,0.07536115,17.382
183.99514,1.3647741,0.07515062,16.4471
175.64546,1.2518338,0.0750403,16.3887
174.13638,1.3797757,0.07504216,16.04661
171.15511,1.3072651,0.07489701,16.87755
170.89118,1.2630542,0.07545074,17.80256
170.87346,1.2619957,0.07549866,17.28769
231.12339,1.2995167,0.07524208,16.66866
230.01336,1.2701936,0.0750664,16.03601
229.98607,1.278815,0.07505561,17.69494
218.63083,1.1878911,0.03033383,17.35527
217.97849,1.2166397,0.1087342,16.33629
217.90958,1.1238594,0.0299168,16.97547
217.85207,1.2024935,0.0304324,17.76093
217.87849,1.1175369,0.03008017,17.7177
217.85245,1.234385,0.02999676,14.62995
217.38568,1.1172389,0.02969432,16.65569
201.97856,1.4893076,0.1087727,17.61769
201.00598,1.4048358,0.1087925,17.09663
200.3547,1.480459,0.07488086,17.37406
187.63874,1.4709553,0.03082216,16.7343
200.98305,1.0848246,0.1085209,17.39528
200.9417,1.2015817,0.1093872,17.61071
200.89543,1.2305799,0.1085678,17.73879
200.9524,1.1134469,0.1089744,16.03511
200.75396,0.34708163,0.1085231,17.03603
200.74767,0.23160546,0.1090225,17.17961
200.72999,0.23580116,0.1088689,17.77248
133.56836,0.87938543,0.1091323,17.83296
145.14599,0.070241321,0.03029145,16.62644
131.44301,0.1223799,0.1093517,17.3651
127.05306,0.028538437,0.03001933,21.05235
197.0285,-1.2712436,0.1086431,17.34608
196.45391,-1.3592068,0.1085379,17.61185
184.29586,1.247461,0.1086843,16.42122
170.56178,1.2044032,0.07525416,15.41031
133.65103,1.2044743,0.108483,17.45359
229.1784,0.84307749,0.1084851,16.86812
218.75643,-0.26165043,0.129238,17.66769
218.09196,-0.22671428,0.05533594,16.43975
212.77984,-0.34218342,0.05465138,17.44435
212.75732,-0.3322977,0.05473021,17.48066
212.47136,-0.38395872,0.05446,17.89734
205.61769,-0.29386437,0.0904146,16.96485
205.35874,-0.41231363,0.09041515,17.487
200.82637,-0.25243703,0.05464414,17.6421
189.06711,-0.38618519,0.09036843,17.38696
187.54617,-0.24905297,0.09027144,17.32351
247.35014,-0.78537008,0.05525228,17.11481
242.93301,-0.79127113,0.1293873,16.89104
242.37136,-0.72168645,0.1292209,17.94426
240.57959,-0.71014625,0.1297135,17.55476
234.47373,-0.68956942,0.0543284,16.55111
228.15374,-0.79418377,0.05441434,16.36638
228.21174,-0.73282415,0.05491341,21.62569
227.6099,-0.68284455,0.09021582,17.42902
227.54745,-0.80762104,0.08998659,17.25739
215.63535,-0.70501656,0.05440659,18.55765
215.63917,-0.63163732,0.05438524,17.72817
215.6319,-0.65532616,0.05506185,16.18599
215.52466,-0.66930828,0.0549181,15.7755
215.45734,-0.77749973,0.05494982,15.35609
213.10118,-0.73204737,0.05441646,17.51461
201.44735,-0.70675643,0.0551175,16.91313
201.4355,-0.64696981,0.05450195,15.62108
201.46578,-0.67901961,0.05488715,15.49518
228.27767,-1.202105,0.1290045,17.76117
227.8604,-1.096598,0.0546956,17.12169
227.11633,-1.2078917,0.05488245,16.26583
218.86083,-1.2040252,0.09030416,17.7914
216.37269,-1.0661765,0.05517551,15.46797
212.70041,-1.1444182,0.05430887,16.63547
205.12529,-1.2048752,0.1296294,17.35837
205.123,-1.2037635,0.1292046,17.29653
205.02487,-1.1129446,0.12953,17.43505
201.60943,-1.1473142,0.05511795,16.66496
244.16318,1.2077656,0.05537476,17.55927
242.82935,-0.094376446,0.08993423,15.77199
238.29637,-0.16874398,0.08999225,17.80097
237.96291,-0.11248128,0.05436828,16.96946
150.65815,-0.37118904,0.08994611,17.29816
150.44875,-0.38537523,0.0904035,17.33182
158.25288,-0.38042788,0.05515788,16.16667
161.63963,-0.36138133,0.1291119,17.57815
158.97014,-1.1729344,0.1291493,18.16337
158.91248,-1.1004006,0.1292931,17.20818
155.24973,-1.1940975,0.08965574,16.80357
124.16004,1.3973423,0.08962934,16.51673
153.42155,0.067424583,0.08998737,17.09364
153.51676,0.087641301,0.09031056,17.65907
226.14617,0.70031052,0.1290814,17.70247
229.09685,0.67007418,0.09032232,17.3739
165.75202,1.3598857,0.1295797,16.62292
229.7598,0.53566944,0.129136,16.57896
225.93792,1.2236186,0.1293337,16.90843
148.9587,1.0309552,0.1297198,17.76162
149.62083,0.57480428,0.09034477,16.30086
231.52898,1.0867525,0.1290765,17.85222
234.83255,0.97026939,0.05525764,16.77705
154.94625,-0.64956685,0.09051174,17.45714
154.93961,-0.643384,0.08988064,18.24427
148.43988,-1.070231,0.08978253,17.30457
229.9922,1.4812578,0.09045874,17.64435
230.2544,1.436433,0.09034424,16.02709
231.33839,1.4039587,0.1295319,17.70642
232.94583,1.4123819,0.09043228,16.60874
158.83684,1.4797426,0.1289483,16.17942
147.79757,1.3616396,0.08970271,16.95142
144.27258,1.0935268,0.05505391,16.99379
142.65115,1.1268878,0.1289867,17.63616
203.70454,-1.3939105,0.05517853,15.5523
216.09052,0.8886266,0.05524007,16.87527
203.75957,-1.3639035,0.08984783,17.36173
226.96142,-1.4743273,0.05513628,17.48584
166.93857,1.3018348,0.1290198,17.41817
230.57927,-1.3387692,0.05515742,18.04846
232.68959,-1.4712729,0.09006134,17.03089
238.26785,0.97478656,0.0550202,17.7788
233.99796,-1.310604,0.05428981,15.79779
234.27122,1.1947512,0.08984721,17.54375
235.49063,-1.3215881,0.05522499,15.81307
233.01609,1.1333979,0.09016989,18.40926
231.35263,1.2338067,0.1294498,17.25373
230.17243,1.329948,0.09007889,15.93347
212.1611,-1.4687461,0.05476325,15.73748
215.75827,-1.4390517,0.05498355,16.31294
216.38909,-1.4999407,0.05496553,17.76187
216.46435,-1.4754794,0.05500178,17.73679
224.9395,1.3047284,0.09044731,16.19539
216.50321,-1.411799,0.05490327,16.20055
216.90021,-1.4108888,0.05513619,17.47476
220.3181,1.1705281,0.1298866,17.27421
218.85464,-1.4427624,0.1298076,17.57907
232.85294,-0.90569615,0.05453194,17.4807
213.8722,1.2079836,0.05446948,17.61418
249.95471,0.66287881,0.09061379,16.56463
212.67106,1.3394068,0.05463681,15.74753
182.16023,1.4589356,0.1290251,16.5364
227.11728,-1.4248929,0.05471773,15.77006
210.68384,-0.58758386,0.05433095,17.46042
207.38872,1.1818217,0.09005927,15.75439
206.8116,0.39930355,0.09041089,16.5617
206.77139,0.40002557,0.09039983,17.32662
204.68367,0.27606782,0.128926,17.70446
204.59409,0.41280663,0.09012368,17.34811
227.14276,-1.3651256,0.09046185,16.27574
227.32975,-1.2571225,0.0548586,17.84539
235.03038,-1.0035699,0.08967458,18.0662
236.80667,-1.0304759,0.05530917,17.48731
238.19481,-1.0460084,0.05510814,16.45536
216.38845,-1.1139625,0.05504861,15.17688
144.32949,0.038945029,0.09037521,16.59289
144.11027,0.031773471,0.0898395,17.05476
143.72839,0.088260623,0.09027317,19.06164
143.68428,0.074219205,0.09048052,15.98547
142.60992,0.063251086,0.05446416,16.25889
139.64824,0.059888587,0.05536574,16.46592
138.12369,0.13216483,0.05478372,17.57453
138.22591,0.090775352,0.05446123,16.14832
123.50206,0.016443019,0.09054547,16.96396
216.55728,-1.1899934,0.05523546,15.53465
143.9584,-0.28477138,0.09036442,21.83955
217.92681,-1.1860065,0.05460846,16.45372
218.01342,-1.1676939,0.05472755,16.70882
137.7999,-0.23483645,0.05434996,17.55075
148.23767,-0.79198332,0.08978136,15.72801
234.91185,-0.59913532,0.05453308,16.80964
238.12295,-0.47253614,0.054338,17.47722
240.16968,-0.52552737,0.05525456,16.9188
240.17577,-0.56003431,0.05510221,17.89171
240.18544,-0.56878365,0.05479046,17.6988
148.38183,-1.2066102,0.08964385,17.69854
146.60721,-1.240753,0.0906017,16.47817
201.52259,-1.2534948,0.05454532,17.29477
182.47461,-1.3141121,0.1295415,17.12619
241.90149,-0.13803436,0.129381,17.29881
172.10566,1.1852187,0.129817,17.27306
239.88785,-1.098931,0.05525919,16.25831
161.93165,1.0949742,0.08986662,17.55661
161.58508,1.2180514,0.08995689,17.82763
241.36341,-0.53151371,0.129585,17.73296
236.46135,0.79759303,0.05427069,15.37045
241.38757,-0.49961199,0.1290293,17.33495
241.40638,-0.51234836,0.1293827,17.91441
241.41969,-0.49772854,0.1288821,17.20151
241.51967,-0.56157476,0.1297643,17.06291
215.50187,0.64989928,0.05445964,15.90497
242.62352,-0.86916982,0.1291579,16.81512
243.06464,-0.85016242,0.129767,17.5852
177.95757,0.25754003,0.1290235,17.41605
175.37766,-0.88570491,0.05460099,17.38468
176.20909,1.0253088,0.09061087,17.75029
191.80774,0.34063884,0.09023497,16.67835
191.81757,0.4846855,0.1290176,17.75228
191.36212,1.0023911,0.0903985,16.63688
190.85839,-1.1065925,0.1289783,16.35207
191.07416,0.61456182,0.08995058,17.71767
190.94171,0.88864055,0.08967482,17.27252
191.10671,1.1391823,0.09010603,16.42064
191.08448,1.0959644,0.08974839,15.50257
191.55036,-0.8766512,0.09013646,17.04662
191.73699,0.2543358,0.09016155,17.35166
191.64215,0.92565467,0.09005033,17.23818
191.70778,1.2249551,0.1295084,17.49918
191.71549,1.3155495,0.1289318,16.79348
191.70929,1.3466822,0.1293729,17.77053
191.26911,0.84841905,0.09043973,17.02452
191.21774,0.89429479,0.08986448,16.84637
197.01909,0.24066176,0.08095076,16.50843
197.24217,0.31016353,0.08122041,17.56497
187.49951,-1.2076997,0.08134889,17.69598
196.74786,-1.1149761,0.08154684,17.61028
198.052,-1.0951522,0.04086484,16.73705
199.80617,-1.2471231,0.08144391,16.7086
240.90199,-1.201471,0.1209966,18.11641
185.39857,-0.70290299,0.03995192,17.24248
197.37482,-0.68464324,0.08133649,17.48303
197.37635,-0.64458188,0.08087636,16.51881
213.34911,-0.63669541,0.1206125,17.06721
213.46605,-0.63085515,0.1210882,17.09909
228.42436,-0.77938719,0.04026579,17.06193
229.78353,-0.73099609,0.1207738,17.44757
231.94013,-0.81370754,0.1207414,17.57472
184.46849,-0.36208395,0.04032281,15.38086
190.06233,-0.22534892,0.08123779,16.44366
201.70022,-0.32098409,0.08148253,17.15822
230.17517,-0.25211074,0.1206439,16.7969
239.02338,-0.34999582,0.04098138,15.89368
183.97349,0.081615838,0.04050813,17.52099
193.49759,0.20297016,0.08137351,17.77905
201.54315,0.085535639,0.08151768,16.25109
214.90467,0.072872379,0.1207005,17.48175
222.51551,0.09749601,0.04034282,15.04774
229.07472,0.089044172,0.1207051,15.18106
229.29062,0.2066652,0.1209469,17.37284
198.02975,0.53357005,0.1214025,17.2112
201.48902,0.45852995,0.08089826,16.91842
201.66944,0.49626222,0.08119979,17.07594
218.11544,1.0154604,0.1209013,17.48813
147.42829,-0.84007574,0.08097252,16.4593
153.48195,-0.88619261,0.04111088,15.46049
153.37081,-0.89238417,0.04117141,16.48855
171.41862,-0.8607754,0.04026347,17.07739
183.52052,-0.89409733,0.08145477,15.86884
185.08379,-0.88201909,0.04023993,16.7849
198.05856,-0.98924519,0.08137079,19.58636
199.28818,-0.95782963,0.08149713,16.94149
199.85954,-0.8395196,0.08152135,16.48321
199.92871,-0.89007596,0.08134449,16.28044
167.55471,-0.57348634,0.03989328,16.7518
179.84038,-0.51223619,0.08147936,16.323
183.82523,-0.55384256,0.0813162,16.42316
197.88461,-0.62038238,0.04127609,17.10139
219.23195,-0.45956228,0.08088196,17.60286
127.04411,-0.11294121,0.08090824,16.7378
168.3129,-0.18293468,0.04013677,16.17284
170.63028,-0.017128795,0.04074237,15.63557
171.41658,-0.066802983,0.04012571,16.49664
